IP,MAC,Status,Miner Type,Miner Model,Miner Brand,Logical Zone,Customer,Real-time Power,Real-time Power Unit,ControlBoard Sn,hashBoard SN,PSU SN,Real-time Hashrate,AVG Hashrate,Theoretical Hashrate,Hashrate unit,Factory Hashrate,Hashrate unit,HashBoard Status,HashBoard Hashrate,HashBoard Hashrate1,HashBoard Hashrate2,HashBoard Hashrate3,HashBoard Hashrate4,HashBoard Frequency,Chip Status,Temperature,Fan Speed,Work Mode,PowerType,Firmware Version,Pool 1,Pool 1 Status,Sub-account 1,Pool 2,Pool 2 Status,Sub-account 2,Pool 3,Pool 3 Status,Sub-account 1,Uptime (Second),Last Update,Remarks,Original Type
10.18.13.3,50:d4:48:4b:71:1c,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3880,W,S127200251902605,"[""S124600251910495"",""S124600251910496"",""S124600251909573""]",1Z251701814,229.55,228.35,232.37,T,220.0,T,"[3,3]","[75.43(1),77.8(2),76.32(3)]",75.43,77.8,76.32,,"[359,369,362]","[459,459]","[64,69,70]","[5970,5940,5910,5885]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x95,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x95,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x95,25233,2025-08-20 09:06:18,,A2
10.18.13.4,50:d4:48:4b:65:1b,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,4160,W,S127200251902266,"[""S124600251910619"",""S124600251909537"",""S124600251910574""]",1Z251701748,242.78,242.39,245.72,T,228.0,T,"[3,3]","[77.74(1),80.05(2),85.02(3)]",77.74,80.05,85.02,,"[372,379,401]","[459,459]","[59,64,70]","[6420,6390,6420,6426]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x96,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x96,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x96,25254,2025-08-20 09:06:18,,A2
10.18.13.5,50:d4:48:4b:78:61,Online,A2,A2-230T,SealMiner,Gamma,Bitdeer-Seal,3960,W,S127200251904656,"[""S124600251910307"",""S124600251910462"",""S124600251910780""]",1Z251701776,236.62,236.87,241.06,T,230.0,T,"[3,3]","[76.23(1),79.49(2),80.92(3)]",76.23,79.49,80.92,,"[367,379,384]","[459,459]","[60,65,70]","[5430,5435,5400,5400]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x99,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x99,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x99,25233,2025-08-20 09:06:18,,A2
10.18.13.6,50:d4:48:4b:76:c8,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3664,W,S127200251903382,"[""S124600251910772"",""S124600251910525"",""S124600251910517""]",1Z251701708,222.27,222.35,229.04,T,220.0,T,"[3,3]","[70.98(1),76.77(2),74.53(3)]",70.98,76.77,74.53,,"[345,370,359]","[459,459]","[62,69,70]","[4744,4744,4744,4744]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x100,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x100,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x100,25228,2025-08-20 09:06:18,,A2
10.18.13.7,50:d4:48:4b:64:e7,Online,A2,A2-222T,SealMiner,Gamma,Bitdeer-Seal,3836,W,S127200251901234,"[""S124600251910150"",""S124600251910032"",""S124600251910054""]",1Z250101744,228.69,229.09,235.51,T,222.0,T,"[3,3]","[70.64(1),79.97(2),78.13(3)]",70.64,79.97,78.13,,"[344,386,375]","[459,459]","[61,67,70]","[4980,4984,4984,4980]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x101,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x101,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x101,25250,2025-08-20 09:06:18,,A2
10.18.13.8,50:d4:48:4b:64:ee,Online,A2,A2-222T,SealMiner,Gamma,Bitdeer-Seal,3980,W,S127200251902526,"[""S124600251910465"",""S124600251910460"",""S124600251910776""]",1Z251701845,230.24,230.04,233.79,T,222.0,T,"[3,3]","[73.82(1),77.96(2),78.5(3)]",73.82,77.96,78.5,,"[355,370,371]","[459,459]","[64,67,70]","[7327,7260,7290,7267]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x102,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x102,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x102,25222,2025-08-20 09:06:18,,A2
10.18.13.9,50:d4:48:4b:68:f4,Online,A2,A2-230T,SealMiner,Gamma,Bitdeer-Seal,3948,W,S127200251901615,"[""S124600251902187"",""S124600251902189"",""S124600251902893""]",1Z251700128,228.48,230.17,236.93,T,230.0,T,"[3,3]","[70.96(1),74.95(2),82.71(3)]",70.96,74.95,82.71,,"[351,363,397]","[459,459]","[58,64,74]","[7117,7177,7147,7147]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x97,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x97,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x97,25231,2025-08-20 09:06:18,,A2
10.18.13.10,50:d4:48:4b:79:60,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,3796,W,S127200251904576,"[""S124600251902377"",""S124600251902373"",""S124600251902366""]",1Z251700804,228.32,229.32,234.82,T,228.0,T,"[3,3]","[74.18(1),76.24(2),77.91(3)]",74.18,76.24,77.91,,"[359,368,374]","[459,459]","[63,66,70]","[4890,4894,4864,4864]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x103,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x103,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x103,25226,2025-08-20 09:06:18,,A2
10.18.13.11,50:d4:48:4b:65:60,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,3928,W,S127200251902780,"[""S124600251915657"",""S124600251915425"",""S124600251915653""]",1Z251700875,232.31,233.15,239.39,T,228.0,T,"[3,3]","[75.7(1),76.92(2),79.7(3)]",75.7,76.92,79.7,,"[367,370,385]","[459,459]","[64,66,70]","[5520,5585,5585,5550]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x104,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x104,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x104,25239,2025-08-20 09:06:18,,A2
10.18.13.12,50:d4:48:4b:77:be,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3764,W,S127200251900045,"[""S124600251902051"",""S124600251902314"",""S124600251902144""]",1Z251700676,226.54,227.53,230.2,T,220.0,T,"[3,3]","[75.89(1),77.72(2),72.93(3)]",75.89,77.72,72.93,,"[365,368,346]","[459,459]","[66,70,67]","[5435,5405,5405,5400]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x105,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x105,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x105,25238,2025-08-20 09:06:18,,A2
10.18.13.13,50:d4:48:4b:65:4b,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3728,W,S127200251903535,"[""S124600251915689"",""S124600251915640"",""S124600251915066""]",1Z251700220,223.02,224.01,229.76,T,220.0,T,"[3,3]","[74.35(1),77.19(2),71.49(3)]",74.35,77.19,71.49,,"[361,372,345]","[459,459]","[66,70,70]","[5105,5105,5135,5135]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x107,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x107,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x107,25249,2025-08-20 09:06:18,,A2
10.18.13.14,50:d4:48:4b:68:f8,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,3860,W,S127200251902289,"[""S124600251902623"",""S124600251902887"",""S124600251902625""]",1Z251700835,231.51,229.5,235.48,T,228.0,T,"[3,3]","[78.18(1),76.28(2),77.01(3)]",78.18,76.28,77.01,,"[377,364,363]","[459,459]","[66,67,70]","[4920,4954,4954,4954]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x106,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x106,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x106,25242,2025-08-20 09:06:18,,A2
10.18.13.15,50:d4:48:4b:78:e0,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,3944,W,S127200251903965,"[""S124600251910621"",""S124600251910485"",""S124600251910497""]",1Z251701686,233.58,232.1,237.7,T,228.0,T,"[3,3]","[77.81(1),78.47(2),77.29(3)]",77.81,78.47,77.29,,"[375,373,366]","[459,459]","[65,67,70]","[5010,5010,5010,5015]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x109,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x109,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x109,25238,2025-08-20 09:06:18,,A2
10.18.13.16,50:d4:48:4b:68:6b,Online,A2,A2-230T,SealMiner,Gamma,Bitdeer-Seal,4016,W,S127200251903669,"[""S124600251915539"",""S124600251915692"",""S124600251915540""]",1Z251700313,236.15,236.29,240.0,T,230.0,T,"[3,3]","[79.58(1),78.08(2),78.48(3)]",79.58,78.08,78.48,,"[378,373,374]","[459,459]","[70,67,69]","[6096,6060,6066,6030]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x16,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x16,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x16,25233,2025-08-20 09:06:18,,A2
10.18.13.17,50:d4:48:4b:73:ed,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3760,W,S127200251902800,"[""S124600251903873"",""S124600251904111"",""S124600251903833""]",1Z251702218,223.17,222.54,228.44,T,220.0,T,"[3,3]","[73.21(1),76.87(2),73.1(3)]",73.21,76.87,73.1,,"[350,367,354]","[459,459]","[61,68,74]","[5610,5645,5615,5645]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x111,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x111,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x111,25201,2025-08-20 09:06:18,,A2
10.18.13.18,50:d4:48:4b:73:fd,Online,A2,A2-222T,SealMiner,Gamma,Bitdeer-Seal,3708,W,S127200251902130,"[""S124600251904790"",""S124600251904215"",""S124600251904869""]",1Z251700272,224.16,224.3,228.86,T,222.0,T,"[3,3]","[73.25(1),76.0(2),74.91(3)]",73.25,76.0,74.91,,"[352,361,360]","[459,459]","[64,67,70]","[4590,4560,4564,4560]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x112,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x112,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x112,25242,2025-08-20 09:06:18,,A2
10.18.13.19,50:d4:48:4b:64:fe,Online,A2,A2-222T,SealMiner,Gamma,Bitdeer-Seal,3800,W,S127200251903675,"[""S124600251910139"",""S124600251910274"",""S124600251910276""]",1Z250101770,227.92,227.77,233.12,T,222.0,T,"[3,3]","[78.14(1),74.94(2),74.84(3)]",78.14,74.94,74.84,,"[374,360,360]","[459,459]","[66,66,70]","[4860,4894,4894,4894]",Normal(A2*),BTPSU04KSA-02.10,2025041501,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x114,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x114,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x114,7105,2025-08-20 09:06:18,,A2
10.18.13.20,50:d4:48:4b:74:b5,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3760,W,S127200251904722,"[""S124600251904768"",""S124600251903231"",""S124600251904804""]",1Z251701954,226.01,225.69,231.18,T,220.0,T,"[3,3]","[73.92(1),77.4(2),74.7(3)]",73.92,77.4,74.7,,"[355,369,360]","[459,459]","[63,68,70]","[5190,5190,5225,5220]",Normal(A2*),BTPSU04KSA-02.10,2025041501,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x117,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x117,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x117,7094,2025-08-20 09:06:18,,A2
10.18.13.21,50:d4:48:4b:74:b4,Online,A2,A2-222T,SealMiner,Gamma,Bitdeer-Seal,3720,W,S127200251905126,"[""S124600251903913"",""S124600251903905"",""S124600251904145""]",1Z251700003,223.52,223.17,229.08,T,222.0,T,"[3,3]","[72.62(1),74.09(2),76.82(3)]",72.62,74.09,76.82,,"[351,355,368]","[459,459]","[62,65,70]","[5495,5465,5460,5490]",Normal(A2*),BTPSU04KSA-02.10,2025041501,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x21,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x21,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x21,7087,2025-08-20 09:06:18,,A2
10.18.13.22,50:d4:48:4b:6b:21,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,3840,W,S127200251902902,"[""S124600251902799"",""S124600251902795"",""S124600251902651""]",1Z251702061,229.33,230.04,236.47,T,228.0,T,"[3,3]","[74.55(1),75.81(2),78.99(3)]",74.55,75.81,78.99,,"[364,367,378]","[459,459]","[63,66,70]","[5405,5465,5435,5435]",Normal(A2*),BTPSU04KSA-02.10,2025041501,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x115,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x115,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x115,7094,2025-08-20 09:06:18,,A2
10.18.13.23,50:d4:48:4b:79:3c,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,3904,W,S127200251900757,"[""S124600251915546"",""S124600251915655"",""S124600251915401""]",1Z251700250,233.6,232.84,238.62,T,228.0,T,"[3,3]","[76.6(1),78.44(2),78.56(3)]",76.6,78.44,78.56,,"[369,375,375]","[459,459]","[63,66,70]","[5340,5340,5340,5340]",Normal(A2*),BTPSU04KSA-02.10,2025041501,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x23,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x23,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x23,7100,2025-08-20 09:06:18,,A2
10.18.13.24,50:d4:48:4b:74:b6,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,4064,W,S127200251904002,"[""S124600251904871"",""S124600251903694"",""S124600251904319""]",1Z251700143,239.85,238.1,243.28,T,228.0,T,"[3,3]","[79.51(1),82.41(2),77.92(3)]",79.51,82.41,77.92,,"[378,392,370]","[459,459]","[68,69,70]","[5585,5580,5615,5610]",Normal(A2*),BTPSU04KSA-02.10,2025041501,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x108,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x108,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x108,7099,2025-08-20 09:06:18,,A2
10.18.13.25,50:d4:48:4b:68:db,Online,A2,A2-226T,SealMiner,Gamma,Bitdeer-Seal,3848,W,S127200251903170,"[""S124600251914802"",""S124600251914740"",""S124600251914555""]",1Z250100797,229.28,228.83,234.33,T,226.0,T,"[3,3]","[72.16(1),76.13(2),81.05(3)]",72.16,76.13,81.05,,"[349,364,385]","[459,459]","[56,62,70]","[5945,5940,5915,5885]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x137,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x137,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x137,25215,2025-08-20 09:06:18,,A2
10.18.13.26,50:d4:48:4b:78:e1,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3736,W,S127200251904923,"[""S124600251903116"",""S124600251902882"",""S124600251902909""]",1Z251700844,227.59,227.7,232.28,T,220.0,T,"[3,3]","[76.81(1),75.16(2),75.62(3)]",76.81,75.16,75.62,,"[368,360,360]","[459,459]","[67,67,70]","[4350,4350,4354,4350]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x26,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x26,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x26,25232,2025-08-20 09:06:18,,A2
10.18.13.27,50:d4:48:4b:69:3f,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,3864,W,S127200251902022,"[""S124600251902388"",""S124600251903065"",""S124600251902159""]",1Z251700298,232.38,231.14,235.89,T,228.0,T,"[3,3]","[76.92(1),77.97(2),77.49(3)]",76.92,77.97,77.49,,"[365,370,370]","[459,459]","[66,68,70]","[5285,5255,5255,5255]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x27,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x27,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x27,25228,2025-08-20 09:06:18,,A2
10.18.13.28,50:d4:48:4b:78:39,Online,A2,A2-226T,SealMiner,Gamma,Bitdeer-Seal,3868,W,S127200251903995,"[""S124600251915081"",""S124600251914844"",""S124600251914922""]",1Z251700074,232.17,230.92,235.21,T,226.0,T,"[3,3]","[76.87(1),79.87(2),75.44(3)]",76.87,79.87,75.44,,"[363,378,361]","[459,459]","[64,68,70]","[5195,5195,5195,5190]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x28,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x28,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x28,25226,2025-08-20 09:06:18,,A2
10.18.13.29,50:d4:48:4b:6f:93,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,3888,W,S127200251905234,"[""S124600251906454"",""S124600251906083"",""S124600251906474""]",1Z251702365,234.08,231.66,237.78,T,228.0,T,"[3,3]","[76.75(1),79.23(2),78.1(3)]",76.75,79.23,78.1,,"[366,378,372]","[459,459]","[64,69,70]","[5220,5195,5195,5190]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x29,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x29,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x29,25209,2025-08-20 09:06:18,,A2
10.18.13.30,50:d4:48:4b:79:58,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3960,W,S127200251904928,"[""S124600251908561"",""S124600251909046"",""S124600251909362""]",1Z251701576,233.73,233.16,239.11,T,220.0,T,"[3,3]","[75.75(1),77.48(2),80.51(3)]",75.75,77.48,80.51,,"[365,371,385]","[459,459]","[63,67,73]","[5340,5340,5340,5340]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x30,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x30,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x30,25207,2025-08-20 09:06:18,,A2
10.18.13.31,50:d4:48:4b:65:16,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,4296,W,S127200251902597,"[""S124600251905586"",""S124600251905419"",""S124600251905599""]",1Z251701809,251.59,249.63,254.08,T,228.0,T,"[3,3]","[82.52(1),84.41(2),84.66(3)]",82.52,84.41,84.66,,"[394,399,399]","[459,459]","[67,72,75]","[5405,5400,5405,5435]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x31,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x31,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x31,25186,2025-08-20 09:06:18,,A2
10.18.13.32,50:d4:48:4b:79:5b,Online,A2,A2-228T,SealMiner,Gamma,Bitdeer-Seal,3896,W,S127200251903966,"[""S124600251909392"",""S124600251908557"",""S124600251908958""]",1Z251701956,231.64,230.34,235.84,T,228.0,T,"[3,3]","[78.89(1),77.78(2),74.99(3)]",78.89,77.78,74.99,,"[374,370,362]","[459,459]","[75,73,75]","[5490,5495,5495,5495]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x32,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x32,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x32,25188,2025-08-20 09:06:18,,A2
10.18.13.33,50:d4:48:4b:68:6c,Online,A2,A2-230T,SealMiner,Gamma,Bitdeer-Seal,4128,W,S127200251903832,"[""S124600251902553"",""S124600251902875"",""S124600251902877""]",1Z251700264,237.03,238.81,244.46,T,230.0,T,"[3,3]","[77.12(1),79.61(2),80.32(3)]",77.12,79.61,80.32,,"[379,384,384]","[459,459]","[65,69,70]","[6840,6840,6840,6870]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x33,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x33,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x33,25171,2025-08-20 09:06:18,,A2
10.18.13.34,50:d4:48:4b:64:ea,Online,A2,A2-220T,SealMiner,Gamma,Bitdeer-Seal,3724,W,S127200251902306,"[""S124600251902414"",""S124600251902395"",""S124600251902868""]",1Z251702330,226.66,226.13,231.4,T,220.0,T,"[3,3]","[73.62(1),77.22(2),75.83(3)]",73.62,77.22,75.83,,"[355,368,361]","[459,459]","[61,67,70]","[5015,5040,5045,5045]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x34,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x34,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x34,25186,2025-08-20 09:06:18,,A2
10.18.13.35,50:d4:48:4b:65:0d,Online,A2,A2-222T,SealMiner,Gamma,Bitdeer-Seal,3700,W,S127200251900893,"[""S124600251909527"",""S124600251910552"",""S124600251910547""]",1Z251702139,225.62,225.69,230.62,T,222.0,T,"[3,3]","[73.66(1),75.92(2),76.04(3)]",73.66,75.92,76.04,,"[354,363,365]","[459,459]","[63,66,70]","[4654,4620,4650,4620]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x35,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x35,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x35,25154,2025-08-20 09:06:18,,A2
10.18.13.36,50:d4:48:4b:77:c9,Online,A2,A2-222T,SealMiner,Gamma,Bitdeer-Seal,3724,W,S127200251900028,"[""S124600251915397"",""S124600251913100"",""S124600251915411""]",1Z251700040,225.38,225.05,229.54,T,222.0,T,"[3,3]","[75.16(1),77.05(2),73.18(3)]",75.16,77.05,73.18,,"[357,367,352]","[459,459]","[66,69,70]","[4710,4744,4740,4774]",Normal(A2*),BTPSU04KSA-02.10,2025063002,stratum+tcp://ap.seal.tns.us.bitdeer.com:3333,Alive,TN+BD+SA2.10x18x13x36,stratum+tcp://us.ss.cloverpool.com:1800,Alive,TNBDSA2.10x18x13x36,stratum+tcp://us.ss.cloverpool.com:3333,Alive,TNBDSA2.10x18x13x36,25166,2025-08-20 09:06:18,,A2
